"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785452465724526650","Tue Apr 30 23:33:34 +0000 2024","0","PT Timah Apresiasi Kerja Keras Timnas U-23 di Piala Asia 2024 https://t.co/6VWdpOHiNf","1785452465724526650","","","in","","0","0","0","https://x.com/SINDOnews/status/1785452465724526650","231355136","SINDOnews"
"1785317676614877354","Tue Apr 30 23:33:25 +0000 2024","0","@hawzmarwahebfa @panditfootball Nah pendidikan sepakbolanya kan bukan kompetesi mentukan baiknya timnas. Negara afrika kaya kamerun ghana pemain rata pedidikan sepakbola di luar semua toh timnas baik.","1785452425966665754","","hebfahoss","in","","0","5","0","https://x.com/hambaamatir45/status/1785452425966665754","1608711282026512384","hambaamatir45"
"1785297756174917661","Tue Apr 30 23:33:03 +0000 2024","0","@garagarabola_ Jens Raven ini blm join timnas sudah ngaktifin fitur subscribe di IG aja ","1785452336019845245","","garagarabola_","in","","0","0","0","https://x.com/trzflrc/status/1785452336019845245","1503210373264310272","trzflrc"
"1785325236277436906","Tue Apr 30 23:32:55 +0000 2024","0","@garagarabola_ Yang penting dia mau membela timnas Indonesia","1785452299781030130","","garagarabola_","in","","0","0","0","https://x.com/irvan_scd/status/1785452299781030130","473547896","irvan_scd"
"1785452244152041481","Tue Apr 30 23:32:41 +0000 2024","0","Tetep ga bakal bisa pake jersei timnas merah putih.","1785452244152041481","","","in","","0","0","0","https://x.com/kambinkkkk/status/1785452244152041481","1625530917434589185","kambinkkkk"
"1784981694417957299","Tue Apr 30 23:32:14 +0000 2024","0","@ickyhp @andycha_syreena @abu_waras Nah ini slh stu cnth org yg gak ngerti benang mrh dr permasalahannya pointnya klo kita diklhin krna kecurangan wasit itu sngt nyakitin hati mau itu timnas pilpres dll masa gitu aj gak ngerti.‍️fyi gw sjak aff 2010 ud jdi penggemar sepak bola &amp; slalu nonton timnas tanding !","1785452128187933068","","ickyhp","in","","0","1","0","https://x.com/patria_tia/status/1785452128187933068","864025554","patria_tia"
"1785317676614877354","Tue Apr 30 23:31:35 +0000 2024","0","@panditfootball Yang kompetisi baik saja kadang gagal nyiptain timnas yang baik banyak contohnya negara eropa ","1785451967629963627","","panditfootball","in","","0","6","0","https://x.com/vixhd/status/1785451967629963627","111473555","vixhd"
"1785297897053126727","Tue Apr 30 23:31:18 +0000 2024","1","@kaitou_kicks Alah... Dari dulu juga pemain naturalisasi itu banyak bro. Sebelum dipegang Eric timnas banyak juga pemain bulenya","1785451895110422734","","kaitou_kicks","in","","0","0","0","https://x.com/JollyRo20841422/status/1785451895110422734","1486126304298938368","JollyRo20841422"
"1785451751593968001","Tue Apr 30 23:30:44 +0000 2024","1","Selow wae ra sah ngegas wir.. slot timnas udah aman diisi pemain aseng. Percaya proses!","1785451751593968001","","","in","","0","5","1","https://x.com/ruang_ganti/status/1785451751593968001","914919144","ruang_ganti"
"1785451576183984572","Tue Apr 30 23:30:02 +0000 2024","1","Meski kalah performa Timnas Indonesia U23 dipuji kapten Uzbekistan! https://t.co/jLHotjeJ3R","1785451576183984572","","","in","","0","0","0","https://x.com/Bolanet/status/1785451576183984572","85537477","Bolanet"
"1785448877010960853","Tue Apr 30 23:19:18 +0000 2024","0","udah kelewatan batas ini pssi harus ambil langkah tepat buat jaga timnas ","1785448877010960853","","","in","","0","0","0","https://x.com/lalalandskies/status/1785448877010960853","1101832166122512385","lalalandskies"
"1785448667497054561","Tue Apr 30 23:18:29 +0000 2024","0","Mana timnas besok pula main perebutan juara 3 sama kayak tanggal ultahnya wkwk","1785448667497054561","","","in","","0","0","0","https://x.com/ARodzikin/status/1785448667497054561","1554037619239321605","ARodzikin"
"1785300432161767821","Tue Apr 30 23:18:18 +0000 2024","0","@FandomID_ Gk usah kaget naturalisasi penting karena menambah daya saing pemain lokal dan daya saing timnas minimal di asia. Jangka pendek dan jangka panjangnya dapet semua. Kalo daya saing timnas di asia udah bagus otomatis akan membuka pemain lokal untuk maen di eropa.","1785448622735429730","","FandomID_","in","","0","0","0","https://x.com/ainulya05089400/status/1785448622735429730","1474714266863169540","ainulya05089400"
"1785169028765581623","Tue Apr 30 23:17:40 +0000 2024","0","@BolaBolaAja Nggak siih dia terpaksaa dukung timnas soalnya akunnya di serbuu sama netizen indo makanya bikin klarifikasiii wkwkhaha lawakk dia ","1785448462378729832","","BolaBolaAja","in","","0","0","0","https://x.com/05Tahni60813/status/1785448462378729832","1671818924391038976","05Tahni60813"
"1784973953079083129","Tue Apr 30 23:16:34 +0000 2024","0","@PrinceHF1234 @warunglio @kikysaputrii Kasian belom move on dari kekalahan pemilu sampai menyamaratakan negara sendiri (timnas) di injek injek wasit ","1785448185382514817","","PrinceHF1234","in","","0","0","0","https://x.com/hermaliza17291/status/1785448185382514817","1687547514390814720","hermaliza17291"
"1785448137009639736","Tue Apr 30 23:16:22 +0000 2024","1","Sudahlah...gak usah kita sibuk dg tidak fairnya wasit karena tak akan merobah keadaan. Sebaiknya kita sibuk dg memberikan support semangat dan mengembalikan percaya diri dari TimNas U23 Garuda Muda U23 agar menghadapi Irak tidak terulang lagi kesalahan2 yg lalu.","1785448137009639736","","","in","","0","0","0","https://x.com/NazriStMudo/status/1785448137009639736","3303743306","NazriStMudo"
"1785448032085147738","Tue Apr 30 23:15:57 +0000 2024","0","fenbes bola aja kayanya masih lebih hati hati bercandaan soal kekalahan timnas apalagi itu twt emg lg anget angetnya timnas kalah","1785448032085147738","","","in","","0","0","0","https://x.com/culturedyungboi/status/1785448032085147738","1477992655489355780","culturedyungboi"
"1785443345118163366","Tue Apr 30 23:15:51 +0000 2024","1","@MEY_ARD1ANSYAH Semua nyalahin wasit tapi nggak ada yg nyalahin pemain timnas no 12 yg juga ikut andil dlm kemenangan Uzbekistan dgn Gol bunuh dirinya ","1785448005791035802","","ME1_N0N1E","in","","0","0","0","https://x.com/putraragista/status/1785448005791035802","475801614","putraragista"
"1785299367110602788","Tue Apr 30 23:14:52 +0000 2024","0","@erickthohir Besok besok timnas tampang nya eropa semua hehee.. Ga ada lagi nama2 khas jawa sumatra maluku bali &amp; papua","1785447760369787260","","erickthohir","in","","0","0","0","https://x.com/fajriNB/status/1785447760369787260","208580110","fajriNB"
"1785341655492760029","Tue Apr 30 23:14:44 +0000 2024","8","@UbahBareng Hehe sampe skrg masih ngikutin acara2 pak Anies di Yutube sprti kmrn halal bihalal di PKS HMI Jogja pembubaran timnas dll. Masih ketagihan nonton pidatonya ga tau napa kaya ada penyegaran otak dan semangat krn isi omongannya selalu daging dan guyonannya cerdas.","1785447724814626909","","UbahBareng","in","","0","0","0","https://x.com/ikan_mainan/status/1785447724814626909","59319789","ikan_mainan"
"1785362807518904550","Tue Apr 30 23:14:36 +0000 2024","5","@mpujayaprema @moejeep_pelung Di Timnas naturalisasi Di sektor lapangan kerja pun naturalisasi dari cina","1785447692635943229","","mpujayaprema","in","","0","2","3","https://x.com/Alfa_Bimas/status/1785447692635943229","1726031471205588992","Alfa_Bimas"
"1785112473831661596","Tue Apr 30 23:14:03 +0000 2024","0","@islah_bahrawi Sakit kaan... tapi tdk mungkn timnas dicurangi tidk ada indikasi kecurangn yg dilakukn wasit mereka hakim yg adil.... yakaan bpk2 @officialMKRI @KPU_ID","1785447555700322458","","islah_bahrawi","in","","0","0","0","https://x.com/Tatieluv/status/1785447555700322458","60259772","Tatieluv"
"1785396120715481117","Tue Apr 30 23:13:46 +0000 2024","0","@Zulfan_Hakim @SeputarMadrid Sering lah pasti tp kan itu butuh jam terbang sama latihan yg lama bang jangankan pemain timnas kita pemain Eropa sendiri blm tentu bisa passing kek toni","1785447480555106576","","Zulfan_Hakim","in","","0","0","0","https://x.com/ehhsan_Hnya2/status/1785447480555106576","1217778445637189632","ehhsan_Hnya2"
"1785303279641243672","Tue Apr 30 23:13:21 +0000 2024","0","@FT_IDN @TheRedsLiv2546 sidney van hooijdonk pemain norwich gimana ya kabarnya nolak timnas kah doi?","1785447377635070175","","FT_IDN","in","","0","1","0","https://x.com/opulevi/status/1785447377635070175","1327302478958772224","opulevi"
"1785447320441741513","Tue Apr 30 23:13:07 +0000 2024","0","Momen nonton bareng Timnas Indonesia vs Uzbekistan di Pringsewu kemarin https://t.co/7mFT25elPh","1785447320441741513","","","in","","0","0","0","https://x.com/lampuungupdate/status/1785447320441741513","809205258","lampuungupdate"
"1785326995800490430","Tue Apr 30 23:12:36 +0000 2024","0","@GOAL_ID kalau dah senior ma top mana mau main sama indonesia paling mereka yg kariernya dah mentok malah timnas rasa keranjang sampah ","1785447190816858314","","GOAL_ID","in","","0","0","0","https://x.com/wis_ra_urus/status/1785447190816858314","61843265","wis_ra_urus"
"1658492544353996801","Tue Apr 30 23:12:12 +0000 2024","0","@idextratime perkara ini sih suvakorn ini ada masalah personal sama timnas indo","1785447089230798886","","idextratime","in","","0","0","0","https://x.com/tyrexorangedino/status/1785447089230798886","1230179297790328832","tyrexorangedino"
"1785438472595218892","Tue Apr 30 23:12:03 +0000 2024","1","@yangmi3prnew @ganjarpranowo @Miduk17 Katanta kaum 58% menang tapi masih aja takut ma ganjar kan lucu. Semoga aja ketikan mereka dikabulkan. bukan karena ganjar tapi narasi mereka sendiri. Lawan Iraq kalau kalah lagi biar tau rasa kl ketikan mereka do'a untuk timnas.","1785447050458595667","","yangmi3prnew","in","","0","0","0","https://x.com/rehan30878491/status/1785447050458595667","1417681096716677121","rehan30878491"
"1785250373550374987","Tue Apr 30 23:11:19 +0000 2024","0","@ConcacafID @idextratime @FaktaSepakbola @garagarabola_ @indosupporter @Indostransfer @MaartenPaes30 Funfact: Maarten Paes adalah kiper etnis belanda yang kedua dalam sejarah timnas Indonesia yang pertama adalah Arnold van Der Vin di timnas era 50an. https://t.co/FDsWN0qaG3","1785446866383245372","https://pbs.twimg.com/media/GMcudZ6aQAA9AHU.jpg","ConcacafID","in","","0","0","0","https://x.com/ryozairawan/status/1785446866383245372","1712230241928921088","ryozairawan"
"1785317676614877354","Tue Apr 30 23:11:13 +0000 2024","0","@panditfootball Pak abis all in timnas ini bisa disusun dong @erickthohir","1785446842261701017","","panditfootball","in","","0","0","0","https://x.com/iam_romytr/status/1785446842261701017","1135239615101620224","iam_romytr"
"1785446807788569078","Tue Apr 30 23:11:05 +0000 2024","1","Musuh rakyat Indonesia adalah orang ini. Wasit VAR Timnas vs Qatar dan Timnas vs Uzbekistan. Tandai nama dan mukanya cari akunnya serbu! Dia dari Thailand! #TimnasIndonesiaU23 #TimnasIndonesia #AFCU23AsianCup https://t.co/nt7tIiMHTg","1785446807788569078","https://pbs.twimg.com/media/GMcuaNSXwAEp-WD.jpg","","in","","0","0","0","https://x.com/AzmyAbe/status/1785446807788569078","433978246","AzmyAbe"
"1785446698770374663","Tue Apr 30 23:10:39 +0000 2024","54","F4 edition of Bule Timnas U-23 aka NJIR geng. Permisi ya geng. Aku udah lama bgt rasanya ga sampe deg2 ser ngeliat visual cowok. So Nathan woi betah amat lu beneran di kepala gua ‍↔️ https://t.co/PkioHPKu97","1785446698770374663","https://pbs.twimg.com/ext_tw_video_thumb/1785446667506102272/pu/img/VSC5SulO3mO2T7-r.jpg","","in","","0","3","0","https://x.com/megmonie/status/1785446698770374663","1675124041517273088","megmonie"
"1785446670249181311","Tue Apr 30 23:10:32 +0000 2024","0","Hanya wasit yang bisa mengalahlan Timnas Indonesia #TimnasIndonesia #PialaAsiaU23 https://t.co/r30vEKcTbZ","1785446670249181311","https://pbs.twimg.com/media/GMcuSMZbkAATGLp.jpg","","in","","0","0","0","https://x.com/Andree7610/status/1785446670249181311","1554569070003236864","Andree7610"
"1785446376077213939","Tue Apr 30 23:09:22 +0000 2024","0","di IG lagi pada bucin ama mas mas VOC timnas hindia-belanda wkwk dah lah aku bucinnya ama mas mas jepang aja ","1785446376077213939","","","in","","0","0","0","https://x.com/windaayu08_/status/1785446376077213939","869743680","windaayu08_"
"1785120327649116433","Tue Apr 30 23:08:37 +0000 2024","0","@Miduk17 23 Pengusaha Sumbang Rp23 Miliar untuk Dukung Timnas U-23 https://t.co/rDAt6aY4nw","1785446184984965432","","JhonSitorus_18","in","","0","0","0","https://x.com/officialinews_/status/1785446184984965432","132078023","officialinews_"
"1785446104525365459","Tue Apr 30 23:08:17 +0000 2024","0","Marten Paen Kiper FC Dallas Amerika Serikat Resmi Menjalani Sumpah WNI Kiper Timnas Kelas Dunia https://t.co/dbib7Ik7IE","1785446104525365459","","","in","","0","0","0","https://x.com/Radardetik/status/1785446104525365459","1739305684452405248","Radardetik"
"1785446097059770791","Tue Apr 30 23:08:16 +0000 2024","0","Lu tuh timnas uzbek bukan timnas korsel ngapa malah drama dah.. https://t.co/sT7pjmU9qr","1785446097059770791","https://pbs.twimg.com/tweet_video_thumb/GMctwJKbEAAQ4N0.jpg","","in","","0","0","0","https://x.com/nantiterbiasa/status/1785446097059770791","1406625186074398724","nantiterbiasa"
"1785445875889897711","Tue Apr 30 23:07:23 +0000 2024","0","yang ngide bikin au timnas siapa pls tolong aku kepincut (sorry kalo fomo) (⁠≧⁠▽⁠≦⁠)","1785445875889897711","","","in","","0","0","0","https://x.com/dailyfa4iry/status/1785445875889897711","1771372376749465600","dailyfa4iry"
